职位名称,公司名称,薪资水平,职位要求,发布时间,工作待遇,员工数目,公司领域,公司性质
NLP算法工程师,深圳思谋信息科技有限公司,1.5-3万/月,"['异地招聘', '1年经验', '本科', '招1人']",12-28,五险一金 绩效奖金 年终奖金 交通补贴 员工旅游 定期体检 周末双休,150-500人,计算机软件,外资（非欧美）
NLP算法工程师,深圳思谋信息科技有限公司,1.5-3万/月,"['异地招聘', '1年经验', '本科', '招1人']",12-28,五险一金 绩效奖金 年终奖金 交通补贴 员工旅游 定期体检 周末双休,150-500人,计算机软件,外资（非欧美）
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
29303-NLP算法工程师,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
33370-车联网NLP算法工程师 （北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '本科', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
WXG08-122 微信NLP算法工程师（搜一搜）（深圳）,深圳市腾讯计算机系统有限公司,,"['广州', '3-4年经验', '硕士', '招1人']",12-28,,10000人以上,互联网/电子商务,民营公司
